short_name,nationality,overall,player_positions
A. Castro,Mexico,65,"CDM, CB, CM"
D. Epstein,Germany,65,"LB, LM"
T. Bröker,Germany,65,"LM, RM, CF"
R. Colombo,Italy,65,GK
H. Lamberti,Argentina,65,CM
G. N'Gosso,Cameroon,65,"CDM, CM, CB"
A. Pöllhuber,Austria,65,CB
M. Stegmayer,Germany,65,LB
A. Zamora,Mexico,65,"CM, CDM"
J. Hartock,France,65,GK
C. Bueno,Uruguay,65,ST
C. Martínez,Mexico,65,GK
M. Okuonghae,Nigeria,65,CB
Y. Lenaerts,Belgium,65,GK
N. Kilkenny,Australia,65,CM
C. Doyle,Republic of Ireland,65,GK
D. Yelldell,United States,65,GK
M. McGovern,Northern Ireland,65,GK
K. Cooper,United States,65,ST
T. Craig,England,65,CB
C. Brown,England,65,ST
A. Bovo,Italy,65,"CM, CDM"
W. Flood,Republic of Ireland,65,"CDM, CM"
J. O'Connor,England,65,"CB, RB"
T. McMahon,England,65,RB
J. Hernandez,United States,65,CB
J. Brix-Damborg,Denmark,65,CDM
S. Dawson,Republic of Ireland,65,"CM, RM, CDM"
Paulo Nagamura,Brazil,65,CM
B. Clarke,Republic of Ireland,65,"ST, CF, CAM"
F. León,Argentina,65,CB
R. Janukiewicz,Poland,65,GK
J. Tosik,Poland,65,"RB, CDM"
J. Henao,Colombia,65,GK
K. Osborne,England,65,CB
J. Kankava,Georgia,65,"CDM, CM"
M. Abelairas,Argentina,65,"CAM, CM"
R. Arzumanyan,Armenia,65,"CB, RB"
E. Coulibaly,Senegal,65,ST
J. Fejzić,Bosnia Herzegovina,65,GK
E. Hernández,Mexico,65,GK
M. Derbyshire,England,65,ST
T. Lee,England,65,GK
G. Liddle,England,65,"CDM, CM"
P. Hartley,England,65,"CB, LB"
I. Miller,England,65,ST
A. Limia,Argentina,65,GK
P. Huntington,England,65,CB
B. Ruytinx,Belgium,65,ST
A. Rey,Switzerland,65,"CDM, CM"
J. Chiapas,Mexico,65,"CM, CDM, LWB"
Pablo Sánchez,Spain,65,"RW, ST"
E. Palos,Mexico,65,GK
S. Aresti,Italy,65,GK
I. Borghello,Argentina,65,ST
C. Sammon,Republic of Ireland,65,ST
P. Wiśniewski,Poland,65,"CAM, RM, LM, ST"
M. Aguirre,Argentina,65,"CAM, RM"
Borda,Spain,65,CB
Manu García,Spain,65,"CDM, CM, LB"
David Fernández,Spain,65,"CB, RB, LB"
M. Spelmann,Denmark,65,"CM, RM, ST"
G. Coke,England,65,"CM, CAM, CDM"
Máyor,Spain,65,"ST, CF"
J. Meredith,Australia,65,LB
L. James,Wales,65,"CM, CDM"
S. Smeltz,New Zealand,65,ST
D. Stevanovič,Slovenia,65,"CDM, CM, CAM"
Hugo Monteiro,Portugal,65,RW
J. Polenz,Germany,65,RB
H. Soto,Colombia,65,CB
J. Hyka,Albania,65,"LM, CAM"
P. Gibaud,France,65,"RB, LB, CB"
N. Medina,Chile,65,"ST, LM"
J. Arvidsson,Sweden,65,LB
K. Guédé,Slovakia,65,"ST, CDM"
L. Martínez,Mexico,65,"CM, CDM"
A. Gabbarini,Argentina,65,GK
S. Bohl,Germany,65,"RB, LB, CDM"
M. Samassa,Mali,65,ST
A. Raineau,France,65,"LB, CDM"
U. Korkmaz,Austria,65,"LM, RM"
A. Nordvik,Norway,65,"CB, LB"
M. Jones,England,65,"LM, RM, CM"
D. Green,England,65,RM
M. Sedef,Turkey,65,"LB, LW, RB"
J. Pierazzi,France,65,"CDM, CM"
L. Sylvestre,France,65,CM
R. Zwinkels,Netherlands,65,GK
N. Núñez,Chile,65,"RW, RB, CM"
F. Lazzari,Italy,65,"CM, LW, CAM"
J. Martínez,Mexico,65,"RB, RM"
M. Harrington,United States,65,"LB, RB"
R. Ramos,Chile,65,ST
R. Reid,England,65,ST
G. Sawyer,England,65,LB
Pedro Correia,Portugal,65,RB
D. N'Diaye,Senegal,65,"LM, ST"
M. Theo,Australia,65,GK
M. Ivana,Slovakia,65,"LM, RM, ST"
C. Konopka,United States,65,GK
S. Saunders,England,65,"RM, CM"
Yang Xu,China PR,65,ST
J. Oremo,Sweden,65,ST
A. Legzdins,England,65,GK
F. Harek,Algeria,65,"LB, CB"
S. Bouhours,France,65,LB
P. Chávez,Paraguay,65,"CAM, ST"
B. Augustyn,Poland,65,CB
M. Hornig,Germany,65,CB
A. Stolz,Germany,65,GK
J. Kalla,Germany,65,"RB, CM, CB"
Silvio,Brazil,65,"ST, CAM"
R. Dickson,England,65,"LB, LM"
M. Sansovini,Italy,65,"ST, RW"
G. Zárate,Argentina,65,"RM, CAM, LM, RW"
Adrián López,Spain,65,"CB, RB"
B. Webster,England,65,CB
O. Vera,Mexico,65,"LM, LWB, CAM, CM"
B. Kukeli,Albania,65,"CDM, CB"
P. Polczak,Poland,65,CB
P. Staňo,Slovakia,65,CB
A. Jacobson,United States,65,"CDM, CM"
F. Roth,Germany,65,"CM, CAM"
N. Tubić,Serbia,65,CB
J. O'Brien,Scotland,65,"RM, CM, LM"
H. Ruíz,Mexico,65,"RWB, CDM"
D. Yatchenko,Russia,65,"LB, RB"
A. Pomini,Italy,65,GK
W. Jidayi,Italy,65,"CM, CDM"
D. Seaborne,England,65,CB
T. Gamiette,France,65,"CDM, CM"
E. Butin,France,65,ST
D. Penny,Peru,65,GK
Rodrigo Antônio,Brazil,65,CDM
S. Salviato,Italy,65,"CB, RB, RM"
Marc Pedraza,Spain,65,CDM
S. Cronin,United States,65,"CDM, CM"
M. Lahoud,Sierra Leone,65,"CDM, CM"
G. John,United States,65,CB
D. Kobayashi,Japan,65,CM
E. Ledesma,Paraguay,65,CAM
S. Escudero,Argentina,65,"LB, CB"
D. Schulz,Germany,65,CB
Yoo Hyun,Korea Republic,65,GK
A. Al Astaa,Saudi Arabia,65,LB
Kim Young Sin,Korea Republic,65,"RW, RM, CAM, LM"
Arthur Henrique,Brazil,65,LB
E. Friberg,Sweden,65,"CM, CDM"
T. Söderberg,Sweden,65,"CB, LB"
Henrique,Brazil,65,"LW, RW, ST"
Galán,Spain,65,"RB, CB"
V. Jovanović,Bosnia Herzegovina,65,CDM
Fábio Neves,Brazil,65,CAM
Pacheco,Canada,65,"CM, RM, LM, CDM"
J. Watson,Jamaica,65,"RB, RM"
P. Dimitriadis,Sweden,65,"CM, LB"
S. Francis,Jamaica,65,"LB, RB"
Germán,Spain,65,"CB, CDM"
Nuno Santos,Portugal,65,LB
N. Proschwitz,Germany,65,ST
Benja,Spain,65,"ST, CF, CAM"
K. Onuegbu,Nigeria,65,ST
D. Čotra,Serbia,65,"LB, LM"
M. Hansen,Norway,65,"LM, RB"
D. Davari,Iran,65,GK
R. Jež,Slovakia,65,"CF, CM, CAM"
F. Araujo,Mexico,65,CB
K. Rogulj,Croatia,65,CB
R. Zillner,Germany,65,"LM, LB, CDM"
R. Demjan,Slovakia,65,ST
Xavi Molina,Spain,65,"CB, CDM, RB, CM"
A. Todorovski,FYR Macedonia,65,RB
H. Navarro,Argentina,65,GK
M. Bajter,Uruguay,65,"CM, CAM, RM"
H. Halldórsson,Iceland,65,GK
J. Sánchez Sotelo,Argentina,65,ST
W. Creavalle,United States,65,"RB, CM, CDM"
O. Shevelyukhin,Ukraine,65,CB
B. Schmisser,France,65,CB
M. Al Bishi,Saudi Arabia,65,CB
H. Al Rabaei,Saudi Arabia,65,"CAM, LM"
J. Arrieta,Costa Rica,65,ST
D. Čavušević,Slovenia,65,"ST, CF"
A. Abo Shaqra,Saudi Arabia,65,"RB, CB"
K. Boutaïb,France,65,ST
A. Ngamukol,France,65,"ST, CAM"
A. Al Sahbi,Saudi Arabia,65,"RB, CB"
Ricardo Nunes,South Africa,65,"LB, LM, LWB"
E. Zenteno,Bolivia,65,CB
A. Pando,Peru,65,ST
C. Soto,Argentina,65,LB
M. Morel,Argentina,65,CAM
K. Doolan,Scotland,65,ST
I. Vásquez,Chile,65,"CM, CDM"
S. López,Argentina,65,GK
J. Serpa,Colombia,65,GK
B. Belalcázar,Colombia,65,CDM
R. González,Chile,65,GK
J. Grbec,Argentina,65,ST
D. Rosende,Chile,65,CM
L. Martínez,Colombia,65,GK
P. Jeréz,Chile,65,"RB, RM"
S. Cuerdo,Argentina,65,GK
G. Sandoval,Chile,65,"CDM, CM"
S. Méndez,Chile,65,"CM, CDM"
M. Bogado,Argentina,65,"RM, CM"
V. Sarabia,Chile,65,"CM, CDM"
J. Mansilla,Argentina,65,LM
C. Mansanelli,Argentina,65,"RM, CM"
J. Velázquez,Argentina,65,LM
R. Festersen,Denmark,65,"ST, LW, RW, LM"
C. Villanueva,Argentina,65,LB
J. Blanco,Argentina,65,CM
F. Portillo,Paraguay,65,"CDM, CM"
T. Trdina,Slovenia,65,ST
Hugo Álvarez,Spain,65,"CB, RB"
L. Delgado,Chile,65,"CB, CDM"
J. García,Honduras,65,LB
M. Gómez,Argentina,65,ST
Rúben Saldanha,Portugal,65,"CAM, CM"
A. Barthe,France,65,CB
A. Frezzotti,Argentina,65,CDM
Adrián Cruz,Spain,65,"CM, CAM, CDM"
A. Maitland-Niles,England,64,"RM, CM"
A. Saint-Maximin,France,64,"ST, LW, LM"
Pastrana,Spain,64,"LM, RM, CAM"
A. Mitryushkin,Russia,64,GK
E. Hyndman,United States,64,"CM, CDM"
B. Barker,England,64,LM
R. Sheydaev,Russia,64,"RW, ST"
J. Maddison,England,64,"CF, CAM, ST"
A. Díaz,Mexico,64,ST
K. Ajer,Norway,64,"CM, CAM"
J. Bamba,France,64,"ST, RW, LW"
K. Balanta,Colombia,64,CDM
Borja Mayoral,Spain,64,ST
Mayoral,Spain,64,"RW, LW, RM"
S. Coulibaly,Ivory Coast,64,ST
J. Murphy,England,64,"LM, RM"
Z. Bytyqi,Norway,64,"RM, CAM, LM"
G. Williams,Wales,64,"LM, CM"
R. Brown,England,64,"RM, LM, CM"
T. Didillon,France,64,GK
S. Rodríguez,Mexico,64,LM
M. Duelund,Denmark,64,"LM, CM, ST"
Y. Kaya,Turkey,64,CB
Isi,Spain,64,"CM, CAM"
M. Friedrich,Germany,64,"CB, RB, LB"
N. Olij,Netherlands,64,GK
G. Berthier,France,64,"LM, RM, CAM"
S. Alberto,Netherlands,64,CB
F. Le Joncour,France,64,CB
Gorka Iturraspe,Spain,64,"CM, CDM"
G. Long,England,64,GK
J. Vela,England,64,"RB, CM, RWB"
T. Keita,Mali,64,"LW, LB"
Jordi Quintillà,Spain,64,"CAM, CM"
B. Adjei-Boateng,Ghana,64,"CM, CDM"
O. Vlachodimos,Germany,64,GK
M. Marić,Croatia,64,GK
S. Gallagher,England,64,ST
S. Azmoun,Iran,64,ST
S. Svendsen,Norway,64,"ST, LM"
A. Boljević,Montenegro,64,"LW, RW"
G. Monachello,Italy,64,ST
Abner,Brazil,64,LB
F. Manzano,Chile,64,"CDM, CM, RB"
D. Dussaut,France,64,RB
G. Vadalá,Argentina,64,CAM
B. Carvallo,Chile,64,CAM
D. Follonier,Switzerland,64,RM
M. Busch,Germany,64,"RB, RM"
M. Vitale,Italy,64,CM
Cristo González,Spain,64,"CF, ST, LM"
K. Palmer,England,64,"CAM, RM"
Y. Benali,France,64,ST
G. Puscas,Romania,64,ST
André Horta,Portugal,64,CM
J. Siebatcheu,France,64,ST
F. Hormazábal,Chile,64,"RW, LW"
C. Harriott,England,64,LM
J. Murphy,England,64,"LM, RM"
M. Høibråten,Norway,64,"CB, LB"
M. Maddison,England,64,"CAM, RM"
C. Reilly,Republic of Ireland,64,"CM, CDM"
L. MacLeod,Scotland,64,"CM, LM, RM"
W. Burns,Wales,64,RM
K. Acosta,United States,64,"CDM, LB, RB"
D. Formella,Poland,64,"RM, LM"
A. Hjulsager,Denmark,64,"RW, LW"
M. Valjent,Slovakia,64,"CB, CM"
B. Santamaria,France,64,"CM, CDM"
G. Tutino,Italy,64,RW
Abeledo,Spain,64,"LM, LW"
David Goldar,Spain,64,"CB, CDM"
D. Furlong,England,64,RB
M. de Fockert,Netherlands,64,GK
Philipe Sampaio,Brazil,64,CB
G. Camara,Guinea,64,RW
D. Bouanga,Gabon,64,"RW, ST"
A. Katrich,Russia,64,LM
M. Medina,Colombia,64,CAM
T. Kada,Netherlands,64,RW
L. Gil,United States,64,"CM, CAM"
S. Yesil,Germany,64,"ST, CF"
Y. Toutouh,Denmark,64,"CM, LM, RM"
S. Walsh,Netherlands,64,CB
M. Ovenstad,Norway,64,"CM, CDM"
K. Koubemba,Congo,64,ST
Carlos García,Spain,64,"CM, CDM"
B. de Jong,Netherlands,64,GK
I. Mbaye,Senegal,64,"LM, RM, RB"
J. Vercauteren,Belgium,64,"LW, LM, RM"
A. Touré,France,64,"CDM, CM"
B. Osborn,England,64,"CM, LM, CAM"
Kenan Kodro,Spain,64,"ST, LM"
T. Strakosha,Albania,64,GK
E. Onuachu,Nigeria,64,ST
S. Asamoah,Ghana,64,"CM, CDM"
Agnaldo,Brazil,64,"RM, LM, ST"
J. Castelletto,France,64,"CB, RB, LB"
J. Pi,France,64,"CDM, CM"
S. Coopman,Belgium,64,"CAM, RW"
I. Bebou,Togo,64,"RM, ST"
C. Long,England,64,ST
C. Cuevas,Chile,64,"LM, LW, LB"
S. Benrahma,Algeria,64,"RM, RW"
E. Ansah,Ghana,64,ST
J. Gálvez-López,Belgium,64,LM
R. Lopes Cabral,Netherlands,64,RB
J. Ramírez,Mexico,64,"RM, LM"
K. Savvidis,Greece,64,"CAM, CF, CM"
F. Rawson,England,64,CB
Marín,Spain,64,LB
I. Akhmetov,Russia,64,"CAM, CM"
O. Boscagli,France,64,"CB, LB"
P. Slidja,France,64,ST
Melero,Spain,64,"CAM, CDM, CM"
C. Oikonomidis,Australia,64,LW
A. Castro,Argentina,64,LM
G. Motupa,South Africa,64,"CDM, CAM, CF, RW"
A. Bukia,DR Congo,64,"LW, RW"
J. Stephens,England,64,"CB, CM"
L. Laing,England,64,CB
R. Inniss,England,64,CB
S. Sama,Germany,64,CB
K. Adachi,Mexico,64,"RB, CB"
K. Roofe,England,64,"RM, CAM, ST"
J. Husband,England,64,"LB, LM"
M. Hancox,England,64,LB
L. James,England,64,ST
T. Chow,England,64,"CM, CAM, RB"
R. Strebinger,Austria,64,GK
Rui Silva,Portugal,64,GK
C. Köz,Germany,64,"RB, CB, CDM"
N. Quaschner,Germany,64,ST
Tarsi,Spain,64,"CM, CDM"
S. Zaniou,Burkina Faso,64,ST
L. Evans,Wales,64,"CM, CDM"
B. Garmston,Republic of Ireland,64,LB
M. Gersbeck,Germany,64,GK
J. Meza,Colombia,64,CB
M. Benítez,Argentina,64,LM
B. Cortés,Chile,64,GK
A. Petagna,Italy,64,ST
M. Gouaida,Tunisia,64,"LM, RM"
J. Fuentes,Chile,64,CM
Noblejas,Spain,64,LB
Isaac Carcelén,Spain,64,"RB, LB, RW, CDM"
A. Barreca,Italy,64,LB
E. Gómez,Argentina,64,LB
O. Barreto,Colombia,64,"RM, CAM"
Nélson Monte,Portugal,64,CB
N. Breitenbruch,Argentina,64,"RB, CB"
M. Sylla,Senegal,64,"ST, LM, RM"
F. Al Khara'a,Saudi Arabia,64,"RB, CB"
F. Ayaz,Sweden,64,"LW, CAM, RW"
Tropi,Spain,64,CDM
H. Taş,Turkey,64,"RM, ST"
M. Campos López,Chile,64,"ST, CF"
C. Tabó,Uruguay,64,"LW, RW"
G. Rivas,Chile,64,"CAM, CM"
Luís Machado,Portugal,64,"RW, ST"
Vesga,Spain,64,"CM, CDM"
M. Gracia,Mexico,64,"CAM, CM"
F. Paghera,Italy,64,"CM, CDM"
R. Teibert,Canada,64,"CDM, CM, RM, LM"
A. Gomis,Senegal,64,GK
M. Ødegaard,Norway,64,"CB, RB"
B. Knott,England,64,CM
V. Obukhov,Russia,64,ST
L. Cole,England,64,RM
B. Reid,England,64,CM
J. Jønsson,Denmark,64,"CB, CDM"
O. Bulut,Germany,64,"RM, RB, RW, CM"
Jairo Morillas,Spain,64,"ST, CF"
A. Sané,Senegal,64,ST
S. Almeida,Mexico,64,LM
L. Thompson,Wales,64,CM
R. Streete,England,64,CB
Álex Serrano,Spain,64,"CAM, CM"
A. Blomqvist,Sweden,64,CM
E. Zenga,Germany,64,"CDM, CM"
A. Bieler,Germany,64,"CAM, CM, LM"
A. Corryn,Belgium,64,LWB
I. Kutepov,Russia,64,CB
B. Verstraete,Belgium,64,CM
K. Möhwald,Germany,64,"CM, CAM, CDM, RB"
D. Dziwniel,Poland,64,"LB, LWB, LM"
J. Maclaren,Australia,64,ST
L. Garritano,Italy,64,"LW, RW"
Bicho,Spain,64,"CAM, CM, LM"
E. Córdoba,Colombia,64,RB
N. Maturana,Chile,64,"LM, CAM"
N. Freire,Argentina,64,CB
M. Herrera,Argentina,64,CB
F. Bravo,Argentina,64,CM
L. Miranda,Argentina,64,"RM, CAM"
L. Menossi,Argentina,64,CDM
A. Hunou,France,64,"CM, RM, LM"
J. Leudo,Colombia,64,CDM
Cláudio Winck,Brazil,64,RB
S. Gigot,France,64,"CB, CDM, RB"
A. Zárate,Argentina,64,"RB, RM"
M. Caldara,Italy,64,CB
M. Al Khaibary,Saudi Arabia,64,LB
S. Scougall,Scotland,64,"CM, CAM, ST"
G. Esparza,Argentina,64,CAM
Breno,Brazil,64,LB
G. Bettini,Argentina,64,"RB, CB"
S. Grahovac,Bosnia Herzegovina,64,"CM, CDM, CAM"
B. Yardımcı,Turkey,64,"RB, LB"
M. Gori,Italy,64,CM
I. Poblete,Chile,64,CAM
G. Zampano,Italy,64,RB
M. Hirsch,Germany,64,CDM
A. Diallo,France,64,"CB, CDM"
Pablo Fornals,Spain,64,"CM, CAM, RM, LM"
D. Álvarez,Mexico,64,"RW, RM"
R. Strieder,Germany,64,"CDM, LWB"
Y. Boli,France,64,ST
E. Sabo,Slovakia,64,"CM, RM"
J. Walsh,Wales,64,CB
J. González,Mexico,64,GK
S. Wangberg,Norway,64,"CB, CDM"
L. Cramer,Norway,64,GK
L. Dalla Valle,Finland,64,"ST, CF"
F. Kastrati,Kosovo,64,"LW, LM, RM, RW"
D. Aleksić,Serbia,64,"CAM, ST, RM, CM"
L. Öhman,Sweden,64,"CB, RB"
M. Tootle,England,64,"RB, LB"
S. Clucas,England,64,"ST, LM, LB, RM"
L. Henkinet,Belgium,64,GK
D. Kayumov,Russia,64,"CAM, LM"
D. Martínez,Paraguay,64,ST
C. Winchester,Northern Ireland,64,"RM, CM, RB"
M. Doughty,Wales,64,CM
N. Yennaris,England,64,RB
Z. Gano,Belgium,64,ST
D. Redmond,England,64,"CAM, LM"
K. Emilsson,Iceland,64,ST
R. Williams,Australia,64,RM
M. Busellato,Italy,64,"CM, CDM"
J. Dezi,Italy,64,CM
A. Shvets,Georgia,64,"CDM, CM"
O. Odelusi,England,64,"LM, ST, RM"
B. Behrendt,Germany,64,"CDM, CB"
Ayala,Spain,64,"CB, LB"
Pelayo,Spain,64,"CAM, CDM, CM"
M. Filippi,Italy,64,"LW, RW"
J. Buatu Mananga,Angola,64,CB
F. Tchenkoua,France,64,"RM, RW"
D. Santa,Colombia,64,CDM
M. Bakić,Montenegro,64,CM
S. Lundholm,Sweden,64,"LW, RW"
L. Touré,Burkina Faso,64,CB
J. Malagón,Colombia,64,CB
C. Sepúlveda,Chile,64,"CDM, CM, LB"
L. Villalba,Argentina,64,"LB, LM"
F. Milo,Argentina,64,LB
D. Kudła,Poland,64,GK
S. Salman,Iraq,64,"CDM, CM"
N. Eliasson,Sweden,64,"RM, LM"
A. Pérez,Colombia,64,CB
K. Al Kaabi,Saudi Arabia,64,"RM, ST, LM"
Lee Chang Min,Korea Republic,64,"CM, CDM"
A. Ajeti,Switzerland,64,ST
Piqueti,Portugal,64,"LM, RM"
Z. Gordon,Scotland,64,RB
C. Jopia,Chile,64,"LM, LB"
Joan Jordán,Spain,64,"CM, RM, CDM, CAM"
K. Narey,Germany,64,"RB, LB, RM"
L. Villarruel,Argentina,64,CDM
J. Da Silva,Uruguay,64,GK
Éber Bessa,Brazil,64,CM
F. Rherras,Belgium,64,LB
K. Onisiwo,Austria,64,"LW, ST"
Musa,Spain,64,"LB, LM"
J. Moya,Costa Rica,64,ST
Zé Eduardo,Brazil,64,"CM, CAM"
H. Akpan,Nigeria,64,"CM, CDM"
T. Fontaine,France,64,CB
M. Sundli,Norway,64,CB
D. Jensen,Denmark,64,GK
G. Kongshavn,Norway,64,GK
M. Kirkeskov,Denmark,64,LB
N. Mendez-Laing,England,64,"RM, ST"
C. Fandrich,Germany,64,"CAM, CM, RM"
Cláudio Ramos,Portugal,64,GK
S. Pettinari,Italy,64,ST
S. Skrzybski,Germany,64,"ST, RM"
S. Walker,England,64,GK
João Vieira,Portugal,64,ST
M. Falkesgaard,Denmark,64,GK
T. Trybull,Germany,64,"CDM, CM"
A. Tamay,Mexico,64,"LM, LW"
R. McKenzie,Scotland,64,RM
D. Prychynenko,Ukraine,64,"CB, CDM"
B. Nugent,England,64,CB
Clerc,Spain,64,"LB, LWB"
Rim Chang Woo,Korea Republic,64,"RB, CB"
C. Lade,United States,64,"RB, CDM, LB"
B. Jopek,Germany,64,"CM, CAM, LM"
C. Martschinko,Austria,64,"LB, LM"
Nuno Campos,Portugal,64,RB
S. Al Sawadi,Saudi Arabia,64,"RM, ST"
T. Peyre,France,64,RB
G. Lapadula,Italy,64,"ST, RW, CF"
N. Aksentijević,Serbia,64,RB
S. Rivera,Mexico,64,ST
B. King,Scotland,64,"RM, LM"
Yeon Jei Min,Korea Republic,64,"CB, RB"
L. Solignac,Argentina,64,"ST, RW"
M. Kobakhidze,Georgia,64,"CB, LB"
S. Buyl,Belgium,64,"LM, RM"
B. San Juan,Chile,64,CB
G. Kodogiannis,Chile,64,"CDM, RB"
M. Fedele,Switzerland,64,"CM, CAM, CDM"
K. Mensah,Denmark,64,"LM, RM"
Y. Boé-Kane,France,64,CDM
Akapo,Equatorial Guinea,64,"RB, RWB, RM"
E. Ciaccheri,Argentina,64,ST
D. Djene,Togo,64,"RB, CB, LB"
A. Moutari,Niger,64,"RM, LM"
F. Zampano,Italy,64,"RB, LB"
A. Camigliano,Italy,64,CB
J. Trejo,Argentina,64,LM
R. Rabia,Egypt,64,"CDM, CB"
Alain Oyarzun,Spain,64,"LW, CAM"
O. Mfulu,DR Congo,64,"CDM, CB, CM"
S. Lainer,Austria,64,"RB, RM"
A. Ba,Mauritania,64,CB
D. Melnjak,Croatia,64,LB
S. Iljutcenko,Germany,64,ST
L. Marengo,Suriname,64,"RW, LW"
V. Morales,Chile,64,"CB, LB"
D. Vicencio,Chile,64,CB
A. Cesped,Chile,64,"CDM, CM"
Tiago Mesquita,Portugal,64,RB
K. Brix,Norway,64,"LB, RB"
R. Murphy,Republic of Ireland,64,ST
L. Kelly,Scotland,64,"CDM, CM, RM"
T. Obadeyi,England,64,"LM, ST"
G. Frontino,Switzerland,64,"CAM, CF"
H. Vučkić,Slovenia,64,"ST, CF, CAM"
F. Affolter,Switzerland,64,"CB, RB"
R. Lundström,Sweden,64,"RB, LB"
J. Grandison,England,64,"CB, RB"
E. Jonassen,Norway,64,LB
M. Zeegelaar,Netherlands,64,"LB, LW"
Aitor,Spain,64,GK
S. Moore,England,64,GK
J. Taylor,Wales,64,"CAM, LM, CM"
Guitián,Spain,64,"CDM, CB"
Tano Bonnin,Dominican Republic,64,"CB, CDM"
M. Mitrishev,Russia,64,ST
R. Magyar,Sweden,64,CB
W. Evseev,Kazakhstan,64,"CAM, CM, LB"
M. Potzmann,Austria,64,"RB, LB"
G. Trauner,Austria,64,"CB, CDM"
M. Schimpelsberger,Austria,64,"RB, RWB"
G. Beretta,Italy,64,"ST, RW"
J. Słowik,Poland,64,GK
B. Adams,England,64,LB
E. Zavaleta,United States,64,CB
M. Harriman,Republic of Ireland,64,"RB, RM"
E. Rivera,Mexico,64,"LW, ST"
K. Issah,Ghana,64,"CDM, CM"
C. Townsend,England,64,LB
K. Escamilla,Mexico,64,"CDM, CM"
C. Gameiro,Australia,64,"ST, LM"
R. Frikèche,Morocco,64,"CM, CDM"
T. Kløve,Denmark,64,"RM, RB, LM"
A. Al Hafith,Saudi Arabia,64,CB
M. Wallace,Scotland,64,CB
J. Wurtz,Germany,64,"RB, CAM, CF, LM"
C. Schilling,Austria,64,"LB, LM"
K. Dobras,Austria,64,"LM, CAM"
A. Pazio,Poland,64,"LB, RB, CDM"
Wellington Lima,Brazil,64,GK
D. Mast,Germany,64,LM
D. Remick,United States,64,LB
A. Hoole,Australia,64,"LM, RM, CAM"
K. Bekker,Canada,64,"CM, CDM"
B. Moe,Norway,64,"CB, RB"
J. Straus,Poland,64,LB
C. Hinestroza,Colombia,64,LB
D. Asprilla,Colombia,64,"RW, ST"
C. Vargas,Colombia,64,GK
L. Barrera,Argentina,64,LM
R. Fernández,Chile,64,CF
B. Cortés,Chile,64,"CM, RM"
S. Bannigan,Scotland,64,"CDM, CM"
O. Benitez,Argentina,64,"CB, LB"
M. Amevor,Togo,64,"RB, CB"
A. Blake,Jamaica,64,GK
H. Cummings,Panama,64,CB
Sequeira,Portugal,64,LB
M. Sao,France,64,RM
F. Marković,Serbia,64,"RM, LM, CAM"
J. Ramos,Colombia,64,"ST, LM"
E. Miller,United States,64,"RB, LB"
A. Damen,Netherlands,64,GK
G. Stewart,Scotland,64,"LM, ST, CAM"
D. González,Argentina,64,LM
Diego Aguirre,Spain,64,"LM, LB, LW"
Jesús Imaz,Spain,64,"RM, ST, LM"
W. Jebor,Liberia,64,ST
R. Noya,Argentina,64,CB
Kim Won Gun,Korea Republic,64,"CB, CDM"
D. Stotskiy,Russia,64,"RM, RB, CM"
S. Diédhiou,Senegal,64,ST
R. Lod,Finland,64,"CAM, CM"
M. Hussein,Iraq,64,ST
Cléber,Brazil,64,CB
Alexandre,Brazil,64,CDM
A. Wordsworth,England,64,"CM, CAM"
D. Worrall,England,64,"RM, LM"
J. Vlasko,Slovakia,64,"CAM, CF"
S. Wagstaff,England,64,"RWB, RM, CM"
B. Grant,England,64,"CAM, CF"
M. Gentili,Italy,64,CB
O. Gobern,England,64,"CM, CDM"
Quique,Spain,64,"ST, CAM, LM, RM"
S. Gentsoglou,Greece,64,"CM, CDM"
J. Obika,England,64,ST
Yu Yang,China PR,64,"CB, RB"
Kim Hyun Sung,Korea Republic,64,ST
Y. Pehlivan,Austria,64,"CDM, CM"
C. Evina,Cameroon,64,"LB, LM"
N. Brighenti,Italy,64,"CB, RB"
M. Vidal,France,64,GK
D. Westlake,England,64,"RB, LB"
Truyols,Spain,64,"CB, RB"
R. Torres,Colombia,64,CAM
A. Letellier,France,64,GK
M. Exslager,Germany,64,"ST, RM, LM"
H. Acosta,Mexico,64,RB
M. Ehmer,Germany,64,CB
A. Omrani,Algeria,64,CM
R. Bugaev,Russia,64,LB
Sergio Rodríguez,Spain,64,"CAM, CM, RM, LM"
D. Cyrus,Trinidad & Tobago,64,"CB, RB"
A. Juel Andersen,Denmark,64,"RB, CB"
A. Čerimagić,Bosnia Herzegovina,64,LW
A. Maund,United States,64,CB
H. Shaian,Saudi Arabia,64,GK
A. Caceres,Australia,64,"CAM, CM"
Jin Sung Wook,Korea Republic,64,ST
B. Al Muntasheri,Saudi Arabia,64,CB
T. Boyd,New Zealand,64,"RW, LW, ST"
M. Jensen,Norway,64,CB
H. Salinas,Chile,64,"LB, LW"
E. Mosquera,Colombia,64,CB
G. Martínez,Chile,64,ST
J. Blanco,Colombia,64,"ST, RM"
M. Biskupovic,Chile,64,CB
G. Sepúlveda,Chile,64,"CDM, CM"
E. Brítez,Argentina,64,RB
F. Heerkens,Netherlands,64,"RB, CB"
Juanma,Spain,64,ST
R. Villarraga,Colombia,64,LB
J. Mezú,Colombia,64,CAM
C. Fernándes Mejía,Colombia,64,ST
